,prices,address,beds,links
52,44900.0, 1625 Conley Rd APT 166 Conley GA 30288 ,"<ul class=""list-card-details""><li class="""">2<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1748<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- Townhouse for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/1625-Conley-Rd-APT-166-Conley-GA-30288/2084555390_zpid/ "
53,260060.0, 3836 SW Hempstead Way Atlanta GA 30331 ,"<ul class=""list-card-details""><li class="""">2<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1032<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- Condo for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/3836-SW-Hempstead-Way-Atlanta-GA-30331/2079643696_zpid/ "
54,225000.0, 1414 Dodson Dr SW Atlanta GA 30311 ,"<ul class=""list-card-details""><li class="""">4<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">3<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">2039<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/1414-Dodson-Dr-SW-Atlanta-GA-30311/35863143_zpid/ "
55,3500000.0, 3511 Roxboro Rd NE Atlanta GA 30326 ,"<ul class=""list-card-details""><li class="""">7<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">14<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">18200<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/3511-Roxboro-Rd-NE-Atlanta-GA-30326/35940023_zpid/ "
56,249000.0, 2855 Peachtree Rd NE SUITE 124 Atlanta GA 30305 ,"<ul class=""list-card-details""><li class="""">4<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">3<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">2760<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/2855-Peachtree-Rd-NE-SUITE-124-Atlanta-GA-30305/35894775_zpid/ "
57,13950000.0, 3376 Peachtree Rd NE Atlanta GA 30326 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">3<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1376<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/3376-Peachtree-Rd-NE-Atlanta-GA-30326/92192240_zpid/ "
58,195000.0, 1280 W Peachtree St NW APT 3703 Atlanta GA 30309 ,"<ul class=""list-card-details""><li class="""">4<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">4<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">2400<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/1280-W-Peachtree-St-NW-APT-3703-Atlanta-GA-30309/2077104112_zpid/ "
59,275000.0, 122 Adair Ave SE Atlanta GA 30315 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1746<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/122-Adair-Ave-SE-Atlanta-GA-30315/35883431_zpid/ "
60,225000.0, 2241 Capella Cir SW Atlanta GA 30331 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">3<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">2382<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/2241-Capella-Cir-SW-Atlanta-GA-30331/125809249_zpid/ "
61,265000.0, 2801 The Fontainebleau SW Atlanta GA 30331 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">3<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">2416<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- New construction</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/2801-The-Fontainebleau-SW-Atlanta-GA-30331/35869083_zpid/ "
62,312900.0, 2059 Lenox Rd NE Atlanta GA 30324 ,"<ul class=""list-card-details""><li class="""">4<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">4<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">3147<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/2059-Lenox-Rd-NE-Atlanta-GA-30324/35927084_zpid/ "
63,1250000.0, 1 Angier Springs Rd NE Atlanta GA 30306 ,"<ul class=""list-card-details""><li class="""">5<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">5<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">5360<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/1-Angier-Springs-Rd-NE-Atlanta-GA-30306/2077409995_zpid/ "
64,349000.0, 695 Wilson Mill Rd SW Atlanta GA 30331 ,"<ul class=""list-card-details""><li class="""">4<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">4<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">3363<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- New construction</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/695-Wilson-Mill-Rd-SW-Atlanta-GA-30331/65441422_zpid/ "
65,1649000.0, 695 Darlington Cir NE Atlanta GA 30305 ,"<ul class=""list-card-details""><li class="""">4<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">3<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1636<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/695-Darlington-Cir-NE-Atlanta-GA-30305/35928977_zpid/ "
66,254900.0, 620 Peachtree St NE APT 1405 Atlanta GA 30308 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1260<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/620-Peachtree-St-NE-APT-1405-Atlanta-GA-30308/55016646_zpid/ "
67,149900.0, 245 Amal Dr SW APT 1011 Atlanta GA 30315 ,"<ul class=""list-card-details""><li class="""">2<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1688<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- Condo for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/245-Amal-Dr-SW-APT-1011-Atlanta-GA-30315/2077400259_zpid/ "
68,815000.0, 1855 Moores Mill Rd NW Atlanta GA 30318 ,"<ul class=""list-card-details""><li class="""">2<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1156<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- Condo for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/1855-Moores-Mill-Rd-NW-Atlanta-GA-30318/35921751_zpid/ "
69,7750000.0, 1130 W Conway Dr NW Atlanta GA 30327 ,"<ul class=""list-card-details""><li class="""">4<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">4<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">5910<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/1130-W-Conway-Dr-NW-Atlanta-GA-30327/35913873_zpid/ "
70,55000.0, 405 Fairburn Rd SW #122 Atlanta GA 30331 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">2237<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- New construction</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/405-Fairburn-Rd-SW-122-Atlanta-GA-30331/2078880908_zpid/ "
71,364000.0, 1965 Childress Dr SW Atlanta GA 30311 ,"<ul class=""list-card-details""><li class="""">4<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">2412<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/1965-Childress-Dr-SW-Atlanta-GA-30311/35869743_zpid/ "
72,332000.0, 1246 Asterwood Ln SW Atlanta GA 30331 ,"<ul class=""list-card-details""><li class="""">2<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1199<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- Condo for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/1246-Asterwood-Ln-SW-Atlanta-GA-30331/249122930_zpid/ "
73,34900.0, 1625 Conley Rd APT 165 Conley GA 30288 ,"<ul class=""list-card-details""><li class="""">4<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1248<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/1625-Conley-Rd-APT-165-Conley-GA-30288/2082476853_zpid/ "
74,749000.0, 2976 Dale Dr NE Atlanta GA 30305 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">3<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">2030<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/2976-Dale-Dr-NE-Atlanta-GA-30305/35928925_zpid/ "
75,230000.0, 2479 Peachtree Rd NE APT 1517 Atlanta GA 30305 ,"<ul class=""list-card-details""><li class="""">6<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">11<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">9350<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/2479-Peachtree-Rd-NE-APT-1517-Atlanta-GA-30305/65468487_zpid/ "
76,510000.0, 1097 Astor Ave SW Atlanta GA 30310 ,"<ul class=""list-card-details""><li class="""">4<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">4<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">2474<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- New construction</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/1097-Astor-Ave-SW-Atlanta-GA-30310/35837349_zpid/ "
77,1899000.0, 2969 Andrews Dr NW Atlanta GA 30305 ,"<ul class=""list-card-details""><li class="""">6<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">7<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">8784<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/2969-Andrews-Dr-NW-Atlanta-GA-30305/82626237_zpid/ "
78,169900.0, 3338 Delmar Ln NW Atlanta GA 30331 ,"<ul class=""list-card-details""><li class="""">5<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">4<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">3905<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- New construction</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/3338-Delmar-Ln-NW-Atlanta-GA-30331/35872533_zpid/ "
79,120000.0, 4231 Blanton Ave SW Atlanta GA 30331 ,"<ul class=""list-card-details""><li class="""">5<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">6<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">5186<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/4231-Blanton-Ave-SW-Atlanta-GA-30331/35875185_zpid/ "
80,261041.0, 847 Venture Way SW #531 Atlanta GA 30331 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">3<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1954<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- New construction</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/847-Venture-Way-SW-531-Atlanta-GA-30331/2076953840_zpid/ "
81,800000.0, 1159 Saint Louis Pl NE Atlanta GA 30306 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">2550<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/1159-Saint-Louis-Pl-NE-Atlanta-GA-30306/35850921_zpid/ "
82,399900.0, The Coventry Plan Wyncreek Estates ,"<ul class=""list-card-details""><li class="""">5<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">4<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">4000<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- New construction</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/community/wyncreek-estates/2077169024_zpid/ "
83,440000.0, 2715 Veltre Ter SW Atlanta GA 30311 ,"<ul class=""list-card-details""><li class="""">4<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">3<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">3483<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/2715-Veltre-Ter-SW-Atlanta-GA-30311/125466201_zpid/ "
84,4395000.0, 3516 Woodhaven Rd NW Atlanta GA 30305 ,"<ul class=""list-card-details""><li class="""">6<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">9<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">13681<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/3516-Woodhaven-Rd-NW-Atlanta-GA-30305/35907300_zpid/ "
85,167000.0, 200 Claire Dr SE Atlanta GA 30315 ,"<ul class=""list-card-details""><li class="""">3<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1106<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- House for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/200-Claire-Dr-SE-Atlanta-GA-30315/35883493_zpid/ "
86,37900.0, 69 Peyton Pl SW Atlanta GA 30311 ,"<ul class=""list-card-details""><li class="""">2<abbr class=""list-card-label""> <!-- -->bds</abbr></li><li class="""">2<abbr class=""list-card-label""> <!-- -->ba</abbr></li><li class="""">1008<abbr class=""list-card-label""> <!-- -->sqft</abbr></li><li class=""list-card-statusText"">- Condo for sale</li></ul>","<a class=""list-card-link list-card-link-top-margin"" href=""https://www.zillow.com/homedetails/69-Peyton-Pl-SW-Atlanta-GA-30311/35866031_zpid/ "
